"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1857805,12-FEB-16,M6S,"0.184"
1855475,11-FEB-16,M4B,"5.98"
1854130,11-FEB-16,M4X,"0.0671"
1857804,11-FEB-16,M4K,"0.708"
1855495,11-FEB-16,M4L,"<0.0500"
1855491,11-FEB-16,M4J,"0.844"
1855416,11-FEB-16,M4B,"0.496"
1855414,11-FEB-16,M4V,"0.702"
1855486,10-FEB-16,M4A,"<0.0500"
1853483,10-FEB-16,M4L,"0.774"
1857808,10-FEB-16,M8Z,"<0.0500"
1853486,10-FEB-16,M6R,"0.906"
1854132,10-FEB-16,M4J,"0.513"
1853374,09-FEB-16,M1S,"0.0631"
1853361,09-FEB-16,M6K,"0.0780"
1853347,09-FEB-16,M5N,"0.811"
1852286,09-FEB-16,M6P,"0.312"
1853395,09-FEB-16,M6R,"0.636"
1855418,09-FEB-16,M1N,"0.359"
1857835,09-FEB-16,M3A,"<0.0500"
1853470,09-FEB-16,M6H,"<0.0500"
1855404,09-FEB-16,M4J,"0.360"
1855498,09-FEB-16,M5M,"<0.0500"
1857801,09-FEB-16,M1K,"<0.0500"
1857866,09-FEB-16,M3L,"0.0766"
1853394,08-FEB-16,M6S,"0.938"
1855474,08-FEB-16,M4S,"6.16"
1853391,08-FEB-16,M5M,"<0.0500"
1852308,08-FEB-16,M4N,"1.10"
1853431,08-FEB-16,M6J,"0.156"
1852243,08-FEB-16,M4S,"<0.0500"
1852309,08-FEB-16,M4N,"<0.0500"
1855470,08-FEB-16,M1N,"1.05"
1853507,08-FEB-16,M6G,"<0.0500"
1852271,08-FEB-16,M8W,"<0.0500"
1853481,08-FEB-16,M5N,"0.993"
1853506,08-FEB-16,M5R,"0.0558"
1855497,07-FEB-16,M1L,"<0.0500"
1853458,07-FEB-16,M4X,"<0.0500"
1853389,07-FEB-16,M4B,"0.0974"
1853344,07-FEB-16,M4J,"0.345"
1853487,05-FEB-16,M4K,"0.328"
1853346,05-FEB-16,M4E,"1.02"
1855479,05-FEB-16,M4M,"0.0938"
1853484,05-FEB-16,M6P,"<0.0500"
1852241,05-FEB-16,M2R,"<0.0500"
1853362,05-FEB-16,M6J,"0.160"
1853485,05-FEB-16,M6P,"0.318"
1855493,05-FEB-16,M4E,"0.698"
1852235,05-FEB-16,M8Y,"<0.0500"
1853508,05-FEB-16,M4K,"1.31"
1855488,05-FEB-16,M4E,"0.363"
1853414,05-FEB-16,M4M,"0.484"
1853482,05-FEB-16,M4C,"0.0746"
1853373,05-FEB-16,M6G,"0.282"
1849613,04-FEB-16,M4J,"0.982"
1854131,04-FEB-16,M6K,"0.872"
1853376,04-FEB-16,M4P,"4.70"
1853457,04-FEB-16,M6N,"1.09"
1849612,04-FEB-16,M4E,"0.103"
1852272,04-FEB-16,M8V,"<0.0500"
1857807,04-FEB-16,M1T,"<0.0500"
1849611,04-FEB-16,M4L,"<0.0500"
1852251,04-FEB-16,M6C,"<0.0500"
1855472,04-FEB-16,M4B,"<0.0500"
1853392,04-FEB-16,M4E,"0.467"
1853515,04-FEB-16,M6H,"1.92"
1855423,04-FEB-16,M4L,"0.112"
1855403,04-FEB-16,M4L,"<0.0500"
1855494,04-FEB-16,M4E,"0.861"
1855408,04-FEB-16,M4E,"<0.0500"
1853488,04-FEB-16,M6C,"1.55"
1853514,03-FEB-16,M5T,"0.148"
1853382,03-FEB-16,M4C,"0.841"
1853393,03-FEB-16,M4C,"<0.0500"
1852269,03-FEB-16,M1P,"<0.0500"
1852327,03-FEB-16,M3J,"<0.0500"
1853348,03-FEB-16,M4M,"4.23"
1849600,03-FEB-16,M6P,"3.75"
1849606,03-FEB-16,M6H,"1.67"
1849623,03-FEB-16,M3L,"<0.0500"
1852250,03-FEB-16,M3L,"<0.0500"
1855421,03-FEB-16,M4K,"0.927"
1849597,03-FEB-16,M6H,"0.216"
1849614,02-FEB-16,M4J,"1.16"
1853363,02-FEB-16,M6G,"<0.0500"
1849617,02-FEB-16,M4C,"<0.0500"
1849125,02-FEB-16,M6S,"1.67"
1849127,02-FEB-16,M6S,"0.184"
1853372,02-FEB-16,M6B,"0.679"
1853343,02-FEB-16,M6J,"1.89"
1857816,02-FEB-16,M4K,"<0.0500"
1857797,02-FEB-16,M4K,"0.0745"
1852287,02-FEB-16,M4R,"0.428"
1849596,02-FEB-16,M6R,"0.167"
1854129,02-FEB-16,M6S,"0.181"
1853351,02-FEB-16,M6S,"0.828"
1853437,02-FEB-16,M4K,"0.489"
1853489,02-FEB-16,M1K,"<0.0500"
1852280,02-FEB-16,M8V,"<0.0500"
1853350,02-FEB-16,M5R,"0.870"
1849604,02-FEB-16,M5P,"<0.0500"
1853364,01-FEB-16,M4K,"1.94"
1849599,01-FEB-16,M4J,"<0.0500"
1849138,01-FEB-16,M4M,"4.81"
1849603,01-FEB-16,M6S,"4.04"
1849618,01-FEB-16,M4L,"<0.0500"
1849131,01-FEB-16,M2L,"1.74"
1849122,01-FEB-16,M4L,"<0.0500"
1849120,01-FEB-16,M4N,"<0.0500"
1849124,01-FEB-16,M6J,"<0.0500"
1849601,01-FEB-16,M6G,"0.130"
1849615,01-FEB-16,M4C,"<0.0500"
1849141,01-FEB-16,M4L,"1.13"
1849126,01-FEB-16,M8Y,"<0.0500"
1849129,31-JAN-16,M5R,"1.44"
1853480,31-JAN-16,M6G,"<0.0500"
1849143,31-JAN-16,M6K,"0.504"
1849602,29-JAN-16,M6H,"0.440"
1849607,29-JAN-16,M4L,"1.08"
1849616,29-JAN-16,M4J,"2.67"
1849598,29-JAN-16,M6N,"0.0822"
1849595,29-JAN-16,M6P,"<0.0500"
1848364,29-JAN-16,M6R,"0.963"
1849155,29-JAN-16,M1S,"0.0631"
1849128,29-JAN-16,M2N,"<0.0500"
1848322,29-JAN-16,M5R,"0.0515"
1849123,29-JAN-16,M2N,"<0.0500"
1849610,29-JAN-16,M4G,"<0.0500"
1849130,29-JAN-16,M9R,"0.288"
1849121,29-JAN-16,M4V,"0.0843"
1849605,28-JAN-16,M4J,"0.728"
1848324,28-JAN-16,M6S,"0.0933"
1848362,28-JAN-16,M4K,"0.0747"
1848353,27-JAN-16,M4K,"0.519"
1847162,27-JAN-16,M4E,"<0.0500"
1847156,27-JAN-16,M4E,"0.0614"
1848323,27-JAN-16,M6E,"0.0603"
1849142,27-JAN-16,M4N,"0.626"
1848347,27-JAN-16,M6G,"0.327"
1848360,27-JAN-16,M6P,"1.60"
1848339,26-JAN-16,M4J,"0.678"
1848337,26-JAN-16,M8Z,"<0.0500"
1848338,26-JAN-16,M4L,"1.49"
1849139,26-JAN-16,M6C,"0.341"
1848346,26-JAN-16,M6S,"0.0517"
1847190,26-JAN-16,M9B,"<0.0500"
1848336,26-JAN-16,M6K,"1.00"
1847187,25-JAN-16,M6S,"0.0726"
1847163,25-JAN-16,M8X,"0.0766"
1848381,25-JAN-16,M6P,"0.0883"
1848365,25-JAN-16,M6P,"0.470"
1847220,25-JAN-16,M6S,"1.53"
1845910,25-JAN-16,M4R,"0.738"
1847188,24-JAN-16,M4J,"<0.0500"
1845909,22-JAN-16,M6C,"<0.0500"
1847201,22-JAN-16,M4J,"3.35"
1847180,22-JAN-16,M4J,"0.599"
1848395,22-JAN-16,M6R,"0.694"
1847199,22-JAN-16,M4E,"0.326"
1844711,21-JAN-16,M4K,"9.81"
1845908,20-JAN-16,M6R,"4.97"
1844710,20-JAN-16,M4M,"<0.0500"
1844751,20-JAN-16,M4W,"2.76"
1844746,20-JAN-16,M6G,"0.252"
1844316,20-JAN-16,M4M,"0.365"
1847196,20-JAN-16,M4J,"<0.0500"
1868918,20-JAN-16,M3A,"<0.0500"
1844748,20-JAN-16,M5A,"1.16"
1844317,19-JAN-16,M4C,"0.481"
1848393,19-JAN-16,M5R,"0.254"
1844311,19-JAN-16,M8W,"<0.0500"
1844315,19-JAN-16,M4G,"2.39"
1848394,19-JAN-16,M6E,"0.181"
1844709,18-JAN-16,M4W,"0.124"
1844733,18-JAN-16,M4N,"0.261"
1844313,18-JAN-16,M4J,"0.0600"
1844749,18-JAN-16,M5S,"<0.0500"
1844750,17-JAN-16,M6E,"1.26"
1844312,17-JAN-16,M8Z,"<0.0500"
1842953,15-JAN-16,M6E,"4.47"
1844747,15-JAN-16,M4V,"0.0518"
1849140,15-JAN-16,M1W,"0.0739"
1844314,14-JAN-16,M1N,"<0.0500"
1844310,13-JAN-16,M4C,"<0.0500"
1841958,13-JAN-16,M6N,"<0.0500"
1841957,13-JAN-16,M6G,"0.532"
1844752,13-JAN-16,M4M,"0.493"
1841609,12-JAN-16,M4E,"1.29"
1841617,12-JAN-16,M4K,"0.229"
1841624,12-JAN-16,M4E,"0.0649"
1841621,11-JAN-16,M4L,"0.515"
1840885,11-JAN-16,M6E,"1.17"
1840888,11-JAN-16,M9C,"0.0677"
1841956,10-JAN-16,M6P,"0.372"
1841960,10-JAN-16,M6G,"0.0816"
1840886,08-JAN-16,M6N,"<0.0500"
1841618,08-JAN-16,M4J,"0.750"
1842922,08-JAN-16,M2M,"<0.0500"
1841620,08-JAN-16,M4M,"0.791"
1841935,08-JAN-16,M6N,"0.323"
1840887,07-JAN-16,,"0.267"
1842427,07-JAN-16,M1S,"<0.0500"
1842426,07-JAN-16,M1L,"0.0561"
1842921,06-JAN-16,M3B,"<0.0500"
1841608,06-JAN-16,M4L,"1.66"
1841623,06-JAN-16,M6G,"<0.0500"
1841619,06-JAN-16,M8Z,"0.169"
1840889,06-JAN-16,M8X,"<0.0500"
1841936,05-JAN-16,M6R,"<0.0500"
1842945,05-JAN-16,M4M,"<0.0500"
1843200,05-JAN-16,M4M,"<0.0500"
1841959,05-JAN-16,M6S,"1.44"
1839001,04-JAN-16,M4Y,"0.178"
1841622,04-JAN-16,M6R,"0.0784"
1838107,03-JAN-16,M6M,"0.0516"
1839003,03-JAN-16,M4C,"2.49"
