"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1608217,07-JUL-14,M6S,"0.640"
1609288,07-JUL-14,M4L,"3.34"
1609296,07-JUL-14,M4C,"0.503"
1609221,07-JUL-14,M1L,"0.558"
1608209,07-JUL-14,M4K,"1.13"
1607711,07-JUL-14,M5R,"1.74"
1620485,06-JUL-14,M6C,"0.109"
1607855,06-JUL-14,M6C,"4.25"
1607762,06-JUL-14,M4G,"0.724"
1609253,06-JUL-14,M4B,"0.261"
1607779,06-JUL-14,M5R,"0.971"
1608397,06-JUL-14,M6P,"1.73"
1611889,06-JUL-14,M2H,"0.127"
1612085,06-JUL-14,M1L,"0.280"
1608373,06-JUL-14,M9B,"<0.0500"
1611887,06-JUL-14,M4C,"0.108"
1608218,05-JUL-14,M9A,"0.167"
1611893,05-JUL-14,M1N,"1.32"
1611772,05-JUL-14,M4K,"<0.0500"
1609256,04-JUL-14,M4J,"1.13"
1609280,04-JUL-14,M4K,"<0.0500"
1606048,04-JUL-14,M6P,"0.266"
1607837,04-JUL-14,M4C,"0.162"
1608213,04-JUL-14,M6P,"1.08"
1609245,04-JUL-14,M4E,"1.36"
1606051,04-JUL-14,M6P,"0.156"
1607830,04-JUL-14,M5M,"2.87"
1608205,04-JUL-14,M6R,"<0.0500"
1606664,04-JUL-14,M4L,"2.87"
1608496,04-JUL-14,M6R,"4.01"
1609395,04-JUL-14,M4C,"0.134"
1607792,04-JUL-14,M5R,"0.176"
1608374,04-JUL-14,M6H,"<0.0500"
1609196,04-JUL-14,M4J,"0.482"
1608219,04-JUL-14,M6R,"1.58"
1609389,04-JUL-14,M4C,"0.0953"
1607839,04-JUL-14,M5R,"6.61"
1607778,04-JUL-14,M3L,"0.387"
1608215,04-JUL-14,M6G,"0.561"
1609206,04-JUL-14,M4C,"5.32"
1608502,04-JUL-14,M6C,"0.112"
1609363,04-JUL-14,M4K,"0.0604"
1608100,04-JUL-14,M6N,"<0.0500"
1609220,04-JUL-14,M4B,"0.136"
1606145,03-JUL-14,M4J,"5.87"
1608214,03-JUL-14,M6N,"0.264"
1607912,03-JUL-14,M5M,"3.21"
1606607,03-JUL-14,M4L,"7.35"
1606218,03-JUL-14,M4G,"0.178"
1606056,03-JUL-14,M6P,"3.70"
1607828,03-JUL-14,M4J,"0.113"
1609207,03-JUL-14,M4J,"1.88"
1609402,03-JUL-14,M4C,"3.62"
1607829,03-JUL-14,M5N,"0.118"
1608206,03-JUL-14,M6S,"0.463"
1606228,03-JUL-14,M5S,"0.168"
1607799,03-JUL-14,M6P,"0.0712"
1606706,03-JUL-14,M4L,"0.905"
1606150,02-JUL-14,M4P,"1.44"
1606267,02-JUL-14,M4V,"0.162"
1606582,02-JUL-14,M4E,"3.00"
1606393,02-JUL-14,M8X,"1.02"
1606153,02-JUL-14,M4X,"0.514"
1607915,02-JUL-14,M4N,"0.0980"
1608401,02-JUL-14,M6S,"1.39"
1612075,02-JUL-14,M1M,"0.0860"
1607826,02-JUL-14,M5M,"0.702"
1607807,02-JUL-14,M6E,"0.0532"
1608375,02-JUL-14,M8Y,"1.01"
1607827,02-JUL-14,M4L,"5.90"
1608404,02-JUL-14,M6P,"<0.0500"
1606570,01-JUL-14,M4E,"0.0651"
1606154,01-JUL-14,M4K,"3.11"
1606608,01-JUL-14,M4M,"<0.0500"
1607854,01-JUL-14,M6C,"9.98"
1606057,01-JUL-14,M6K,"10.6"
1606600,01-JUL-14,M4K,"0.163"
1607959,01-JUL-14,M6C,"0.343"
1607953,01-JUL-14,M3H,"0.0622"
1606546,30-JUN-14,M4J,"<0.0500"
1604338,30-JUN-14,M4K,"<0.0500"
1606548,30-JUN-14,M4C,"5.06"
1606219,30-JUN-14,M6K,"0.184"
1607781,30-JUN-14,M5M,"0.151"
1606084,30-JUN-14,M6S,"0.547"
1606122,30-JUN-14,M6H,"0.929"
1606675,30-JUN-14,M4J,"1.47"
1606348,30-JUN-14,M6G,"2.72"
1606039,30-JUN-14,M6S,"0.248"
1606152,30-JUN-14,M6G,"3.04"
1606094,30-JUN-14,M5R,"3.79"
1606215,30-JUN-14,M4M,"6.20"
1606049,30-JUN-14,M9R,"0.0590"
1606703,30-JUN-14,M1L,"0.574"
1606054,30-JUN-14,M6P,"0.332"
1607928,30-JUN-14,M4N,"6.66"
1604029,30-JUN-14,M4J,"0.0919"
1603907,30-JUN-14,M4C,"3.85"
1608398,29-JUN-14,M6J,"0.0826"
1603840,28-JUN-14,M4L,"0.230"
1606671,28-JUN-14,M4G,"5.37"
1606624,27-JUN-14,M5A,"5.71"
1606602,27-JUN-14,M4G,"0.136"
1607916,27-JUN-14,M4R,"9.18"
1606565,27-JUN-14,M4C,"0.170"
1606568,27-JUN-14,M4J,"1.70"
1606213,27-JUN-14,M5P,"0.139"
1606692,27-JUN-14,M1M,"0.166"
1606155,27-JUN-14,M6H,"0.113"
1606192,27-JUN-14,M6E,"3.82"
1607910,27-JUN-14,M4P,"10.9"
1606580,27-JUN-14,M4J,"0.173"
1606261,27-JUN-14,M1K,"0.0992"
1607949,27-JUN-14,M5M,"0.262"
1606090,27-JUN-14,M4K,"<0.0500"
1606395,27-JUN-14,M3B,"1.37"
1603916,27-JUN-14,M4C,"7.66"
1606040,27-JUN-14,M8W,"0.925"
1606551,27-JUN-14,M4C,"0.101"
1607823,27-JUN-14,M2N,"0.744"
1603308,27-JUN-14,M6R,"0.173"
1606149,27-JUN-14,M5V,"0.443"
1606053,26-JUN-14,M4K,"<0.0500"
1606156,26-JUN-14,M6S,"0.618"
1607951,26-JUN-14,M4W,"3.04"
1606274,26-JUN-14,M4M,"4.58"
1606211,26-JUN-14,M4T,"1.31"
1606569,26-JUN-14,M4K,"0.354"
1606281,26-JUN-14,M5R,"0.185"
1606427,26-JUN-14,M5V,"1.48"
1606063,26-JUN-14,M6S,"0.180"
1606275,26-JUN-14,M6E,"2.78"
1604032,26-JUN-14,M4J,"2.70"
1606246,26-JUN-14,M6E,"0.149"
1606193,26-JUN-14,M4S,"0.438"
1603892,26-JUN-14,M4C,"0.259"
1606217,26-JUN-14,M6S,"2.75"
1606216,26-JUN-14,M5T,"0.268"
1606252,26-JUN-14,M8V,"0.278"
1606079,26-JUN-14,M6R,"<0.0500"
1606138,26-JUN-14,M5M,"2.53"
1602199,26-JUN-14,M6E,"0.0641"
1606075,26-JUN-14,M6P,"0.190"
1606286,26-JUN-14,M4M,"5.95"
1607803,26-JUN-14,M6E,"10.1"
1606220,26-JUN-14,M4N,"3.90"
1607784,26-JUN-14,M6G,"<0.0500"
1606677,26-JUN-14,M4L,"3.42"
1606579,26-JUN-14,M4X,"0.142"
1606105,25-JUN-14,M6P,"0.141"
1606266,25-JUN-14,M4G,"0.150"
1606243,25-JUN-14,M6P,"0.0829"
1606052,25-JUN-14,M6J,"2.12"
1604353,25-JUN-14,M4K,"2.75"
1603932,25-JUN-14,M4C,"0.160"
1603837,25-JUN-14,M4L,"2.45"
1606212,25-JUN-14,M6B,"<0.0500"
1603936,25-JUN-14,M4K,"2.90"
1606225,25-JUN-14,M6P,"1.95"
1606123,25-JUN-14,M6J,"0.660"
1604031,25-JUN-14,M4G,"0.386"
1606238,25-JUN-14,M6E,"6.08"
1606047,25-JUN-14,M6S,"3.21"
1603839,25-JUN-14,M4C,"8.94"
1606265,25-JUN-14,M6P,"<0.0500"
1606547,25-JUN-14,M4G,"11.3"
1603934,25-JUN-14,M4L,"1.10"
1605450,25-JUN-14,M5R,"5.41"
1606263,25-JUN-14,M6C,"0.124"
1603921,25-JUN-14,M4J,"0.132"
1606249,24-JUN-14,M6H,"0.258"
1606214,24-JUN-14,M6P,"0.289"
1606222,24-JUN-14,M6K,"1.85"
1606224,24-JUN-14,M6P,"0.135"
1606227,24-JUN-14,M6P,"0.0628"
1606235,24-JUN-14,M6P,"0.368"
1603630,24-JUN-14,M6P,"0.386"
1606417,24-JUN-14,M4L,"6.81"
1603675,24-JUN-14,M1N,"1.41"
1606229,24-JUN-14,M5M,"5.58"
1603931,24-JUN-14,M4E,"<0.0500"
1606055,24-JUN-14,M6P,"0.236"
1601820,24-JUN-14,M5M,"1.82"
1607956,24-JUN-14,M4N,"0.401"
1603910,24-JUN-14,M4G,"0.363"
1607950,24-JUN-14,M5M,"2.03"
1601840,24-JUN-14,M4N,"0.151"
1603838,24-JUN-14,M5A,"0.323"
1606425,24-JUN-14,M6R,"0.0762"
1603432,24-JUN-14,M6N,"<0.0500"
1603883,24-JUN-14,M6S,"<0.0500"
1603635,24-JUN-14,M6R,"0.281"
1606264,24-JUN-14,M6G,"0.187"
1603792,24-JUN-14,M6P,"0.324"
1603836,24-JUN-14,M4J,"2.34"
1606258,24-JUN-14,M6P,"0.233"
1601833,23-JUN-14,M5N,"9.01"
1603583,23-JUN-14,M6H,"0.262"
1606262,23-JUN-14,M4C,"0.0908"
1603488,23-JUN-14,M6P,"<0.0500"
1601811,23-JUN-14,M5S,"0.0659"
1601468,23-JUN-14,M3H,"0.267"
1601818,23-JUN-14,M1L,"<0.0500"
1601819,23-JUN-14,M6J,"3.85"
1603940,23-JUN-14,M4J,"0.126"
1601832,23-JUN-14,M4N,"0.0821"
1601641,23-JUN-14,M6B,"0.0647"
1603908,23-JUN-14,M4L,"1.47"
1606434,23-JUN-14,M4N,"0.0606"
1601524,23-JUN-14,M3H,"0.0524"
1603479,23-JUN-14,M6R,"0.100"
1601469,23-JUN-14,M2M,"0.0829"
1601507,23-JUN-14,M2M,"0.0656"
1603913,23-JUN-14,M4B,"0.171"
1601485,23-JUN-14,M5M,"1.12"
1603906,23-JUN-14,M9P,"0.168"
1603560,23-JUN-14,M6P,"0.493"
1603652,23-JUN-14,M6G,"5.87"
1603476,23-JUN-14,M6R,"1.68"
1602146,23-JUN-14,M6S,"0.0638"
1606352,23-JUN-14,M5P,"8.40"
1607838,23-JUN-14,M5M,"2.49"
1603624,23-JUN-14,M6H,"1.21"
1603349,23-JUN-14,M6R,"3.26"
1603786,23-JUN-14,M9B,"<0.0500"
1607957,23-JUN-14,M4N,"13.2"
1603477,23-JUN-14,M6M,"0.489"
1603802,23-JUN-14,M6S,"0.125"
1602207,23-JUN-14,M6P,"<0.0500"
1603431,23-JUN-14,M6H,"0.225"
1606106,23-JUN-14,M6R,"0.602"
1601848,23-JUN-14,M4S,"9.07"
1603893,22-JUN-14,M6N,"2.01"
1601815,22-JUN-14,M4E,"2.65"
1601810,22-JUN-14,M4B,"0.0978"
1606226,22-JUN-14,M4B,"<0.0500"
1601850,22-JUN-14,M4N,"0.0972"
1601849,22-JUN-14,M4N,"0.656"
1604348,22-JUN-14,M4J,"<0.0500"
1603771,21-JUN-14,M8W,"2.67"
1603497,21-JUN-14,M6H,"5.68"
1606346,21-JUN-14,M6G,"<0.0500"
1603794,21-JUN-14,M1S,"0.0976"
1603937,20-JUN-14,M1N,"0.0800"
1603309,20-JUN-14,M6G,"1.22"
1603905,20-JUN-14,M8V,"<0.0500"
1601664,20-JUN-14,M5N,"0.107"
1603598,20-JUN-14,M6P,"0.399"
1601575,20-JUN-14,M5M,"0.109"
1601803,20-JUN-14,M3A,"0.159"
1603766,20-JUN-14,M9B,"<0.0500"
1601646,20-JUN-14,M2M,"0.203"
1604343,20-JUN-14,M4E,"1.16"
1601837,20-JUN-14,M5R,"1.29"
1601106,20-JUN-14,M6J,"1.72"
1603888,20-JUN-14,M4K,"1.02"
1603927,20-JUN-14,M4L,"3.82"
1602205,20-JUN-14,M6R,"1.84"
1602214,20-JUN-14,M6R,"<0.0500"
1600637,20-JUN-14,M4K,"7.41"
1603935,19-JUN-14,M4K,"2.56"
1603659,19-JUN-14,M6P,"<0.0500"
1600426,19-JUN-14,M4X,"2.62"
1603509,19-JUN-14,M6C,"0.224"
1603643,19-JUN-14,M4L,"1.39"
1602206,19-JUN-14,M6J,"0.0700"
1604332,19-JUN-14,M4C,"0.0642"
1603356,19-JUN-14,M6G,"0.943"
1601813,19-JUN-14,M4L,"2.52"
1598782,19-JUN-14,M3A,"1.08"
1600001,19-JUN-14,M4J,"0.0915"
1602215,19-JUN-14,M6S,"0.269"
1603427,19-JUN-14,M6H,"1.07"
1598923,19-JUN-14,M5A,"0.190"
1598925,19-JUN-14,M6M,"0.0610"
1601501,19-JUN-14,M5M,"0.990"
1604409,19-JUN-14,M1N,"0.209"
1603414,19-JUN-14,M6H,"0.162"
1611738,19-JUN-14,M6K,"0.379"
1603607,19-JUN-14,M5R,"1.18"
1600618,19-JUN-14,M4M,"2.92"
1601643,19-JUN-14,M5M,"0.132"
1603769,19-JUN-14,M9B,"<0.0500"
1601466,19-JUN-14,M5M,"0.182"
1603347,19-JUN-14,M6H,"0.570"
1606428,19-JUN-14,M1B,"0.0921"
1601563,19-JUN-14,M4G,"0.0782"
1601794,19-JUN-14,M4R,"14.7"
1603569,19-JUN-14,M6R,"0.0786"
1599127,19-JUN-14,M6H,"1.17"
1602148,19-JUN-14,M6S,"0.0597"
1601463,19-JUN-14,M2N,"0.0655"
1603424,19-JUN-14,M6P,"0.104"
1601570,19-JUN-14,M5N,"0.202"
1603687,19-JUN-14,M6P,"<0.0500"
1603271,19-JUN-14,M6R,"0.386"
1601847,19-JUN-14,M6G,"0.696"
1606426,19-JUN-14,M4T,"3.05"
1601793,19-JUN-14,M2M,"0.418"
1601834,19-JUN-14,M4S,"1.42"
1601647,18-JUN-14,M6H,"0.114"
1600658,18-JUN-14,M4L,"0.472"
1600657,18-JUN-14,M6G,"0.860"
1601817,18-JUN-14,M6L,"<0.0500"
1604334,18-JUN-14,M4C,"0.305"
1600557,18-JUN-14,M6J,"6.91"
1601111,18-JUN-14,M6P,"2.21"
1600614,18-JUN-14,M6E,"0.141"
1601644,18-JUN-14,M1L,"<0.0500"
1600038,18-JUN-14,M4C,"0.213"
1603423,18-JUN-14,M6R,"<0.0500"
1598716,18-JUN-14,M5P,"<0.0500"
1600960,18-JUN-14,M6H,"1.24"
1601143,18-JUN-14,M4E,"0.613"
1601645,18-JUN-14,M6R,"0.0502"
1600617,18-JUN-14,M6P,"2.90"
1603682,18-JUN-14,M1P,"0.284"
1598377,18-JUN-14,M3C,"0.232"
1598724,18-JUN-14,M5M,"0.304"
1601804,18-JUN-14,M5M,"12.0"
1603306,18-JUN-14,M9R,"0.393"
1607791,18-JUN-14,M6C,"4.86"
1600030,18-JUN-14,M4B,"0.174"
1607798,18-JUN-14,M6C,"3.03"
1600435,18-JUN-14,M4L,"0.118"
1601649,18-JUN-14,M6C,"0.192"
1603428,18-JUN-14,M6G,"0.0833"
1600641,18-JUN-14,M4M,"0.255"
1603475,18-JUN-14,M6G,"0.812"
1600425,18-JUN-14,M6G,"0.0689"
1600027,18-JUN-14,M4J,"0.0692"
1603514,18-JUN-14,M5S,"0.178"
1603415,18-JUN-14,M6H,"1.09"
1601812,18-JUN-14,M4P,"0.297"
1606661,18-JUN-14,M4E,"<0.0500"
1603571,18-JUN-14,M6P,"1.13"
1603793,18-JUN-14,M6P,"0.0635"
1599998,18-JUN-14,M4L,"4.00"
1599128,18-JUN-14,M9C,"<0.0500"
1604331,18-JUN-14,M4J,"0.0614"
1600941,18-JUN-14,M6C,"0.197"
1603791,18-JUN-14,M8X,"0.0793"
1602153,18-JUN-14,M6E,"6.20"
1602144,18-JUN-14,M6E,"6.60"
1603450,18-JUN-14,M6H,"1.42"
1601792,18-JUN-14,M6J,"0.101"
1603871,18-JUN-14,M8Z,"<0.0500"
1599896,17-JUN-14,M6R,"4.22"
1600002,17-JUN-14,M4C,"<0.0500"
1603601,17-JUN-14,M1B,"<0.0500"
1597803,17-JUN-14,M4K,"0.147"
1602204,17-JUN-14,M6C,"0.158"
1601107,17-JUN-14,M5G,"<0.0500"
1599900,17-JUN-14,M6H,"2.13"
1601464,17-JUN-14,M5M,"11.7"
1600489,17-JUN-14,M4K,"0.171"
1599281,17-JUN-14,M6R,"6.27"
1598964,17-JUN-14,M6C,"0.0938"
1607929,17-JUN-14,M2N,"0.170"
1603694,17-JUN-14,M1G,"<0.0500"
1603478,17-JUN-14,M6G,"1.92"
1601642,17-JUN-14,M4N,"3.26"
1603413,17-JUN-14,M6P,"0.406"
1601108,17-JUN-14,M5R,"3.61"
1600039,17-JUN-14,M1N,"4.93"
1604360,17-JUN-14,M4K,"0.136"
1601796,17-JUN-14,M3H,"0.201"
1600000,17-JUN-14,M4L,"0.945"
1597711,17-JUN-14,M4B,"0.0522"
1598927,17-JUN-14,M4N,"0.196"
1599008,17-JUN-14,M6H,"0.284"
1606285,17-JUN-14,M5M,"4.65"
1600028,17-JUN-14,M4C,"0.255"
1600003,17-JUN-14,M4J,"2.88"
1601467,17-JUN-14,M5N,"3.64"
1599126,17-JUN-14,M6S,"0.998"
1600422,17-JUN-14,M4M,"0.137"
1598369,17-JUN-14,M4C,"0.0825"
1599999,17-JUN-14,M4C,"1.65"
1598926,17-JUN-14,M6E,"1.82"
1601166,17-JUN-14,M4E,"0.300"
1599966,17-JUN-14,M6M,"0.421"
1600037,17-JUN-14,M4E,"0.141"
1603495,17-JUN-14,M6R,"1.73"
1597736,17-JUN-14,M4C,"5.77"
1600448,17-JUN-14,M4S,"23.6"
1601648,17-JUN-14,M5M,"5.52"
1600938,16-JUN-14,M6H,"0.160"
1601532,16-JUN-14,M4C,"36.1"
1599950,16-JUN-14,M5R,"3.93"
1598717,16-JUN-14,M5M,"6.38"
1598327,16-JUN-14,M4E,"2.37"
1598722,16-JUN-14,M1C,"0.0562"
1601099,16-JUN-14,M4L,"1.10"
1600468,16-JUN-14,M4W,"0.0736"
1598958,16-JUN-14,M6S,"0.747"
1600458,16-JUN-14,M5R,"<0.0500"
1598753,16-JUN-14,M5N,"2.57"
1598963,16-JUN-14,M5M,"0.399"
1598324,16-JUN-14,M4J,"0.0807"
1597101,16-JUN-14,M4G,"0.567"
1599928,16-JUN-14,M6S,"1.19"
1597093,16-JUN-14,M4K,"1.80"
1603673,16-JUN-14,M1N,"1.23"
1598704,16-JUN-14,M4S,"0.375"
1603744,16-JUN-14,M5A,"0.900"
1603756,16-JUN-14,M4X,"0.108"
1598838,16-JUN-14,M4R,"3.18"
1604413,16-JUN-14,M4E,"<0.0500"
1603669,16-JUN-14,M4C,"4.40"
1599995,16-JUN-14,M9B,"0.152"
1601167,16-JUN-14,M6G,"0.736"
1614474,16-JUN-14,M6N,"5.04"
1598947,16-JUN-14,M6G,"0.0918"
1598431,16-JUN-14,M4G,"0.0815"
1598721,16-JUN-14,M5M,"4.59"
1599209,16-JUN-14,M6H,"1.75"
1598339,16-JUN-14,M4C,"0.161"
1598839,16-JUN-14,M5M,"9.24"
1599969,16-JUN-14,M4C,"0.103"
1600630,16-JUN-14,M4T,"0.443"
1598836,16-JUN-14,M2R,"0.206"
1603499,16-JUN-14,M6P,"0.248"
1601141,16-JUN-14,M6S,"0.299"
1600639,16-JUN-14,M4C,"0.691"
1600400,16-JUN-14,M4V,"0.0959"
1598957,16-JUN-14,M8Z,"0.0626"
1601110,16-JUN-14,M4C,"0.727"
1602147,16-JUN-14,M6P,"0.0877"
1599967,15-JUN-14,M5A,"0.133"
1598908,15-JUN-14,M6R,"0.157"
1598414,15-JUN-14,M4G,"0.278"
1598760,15-JUN-14,M4N,"6.05"
1600554,15-JUN-14,M6K,"0.0625"
1600931,15-JUN-14,M2N,"0.134"
1600432,15-JUN-14,M4S,"2.41"
1599997,15-JUN-14,M4E,"0.0853"
1599996,15-JUN-14,M4B,"0.299"
1603323,15-JUN-14,M6G,"<0.0500"
1598810,15-JUN-14,M9W,"0.0712"
1600640,15-JUN-14,M8V,"0.866"
1607765,14-JUN-14,M6B,"<0.0500"
1598720,14-JUN-14,M3A,"<0.0500"
1613585,14-JUN-14,M5N,"0.0994"
1598322,14-JUN-14,M4C,"25.1"
1597796,14-JUN-14,M4J,"2.52"
1599192,13-JUN-14,M9V,"2.40"
1600035,13-JUN-14,M4L,"0.0693"
1601112,13-JUN-14,M5M,"2.32"
1600659,13-JUN-14,M4L,"<0.0500"
1598415,13-JUN-14,M1N,"0.105"
1600932,13-JUN-14,M1N,"<0.0500"
1600492,13-JUN-14,M4M,"2.08"
1598935,13-JUN-14,M4N,"0.416"
1598348,13-JUN-14,M4J,"5.10"
1599927,13-JUN-14,M6P,"1.29"
1603770,13-JUN-14,M1R,"0.0624"
1598373,13-JUN-14,M4K,"0.292"
1598934,13-JUN-14,M6R,"10.0"
1599184,13-JUN-14,M9M,"0.467"
1599286,13-JUN-14,M8Z,"0.0695"
1598376,13-JUN-14,M4G,"0.328"
1598703,13-JUN-14,M5N,"<0.0500"
1603705,13-JUN-14,M1C,"<0.0500"
1599926,13-JUN-14,M6P,"0.0742"
1598837,13-JUN-14,M3H,"0.122"
1600619,13-JUN-14,M9W,"0.132"
1599957,12-JUN-14,M6R,"6.33"
1601134,12-JUN-14,M4C,"7.50"
1597028,12-JUN-14,M4J,"2.83"
1598402,12-JUN-14,M4C,"<0.0500"
1599006,12-JUN-14,M6P,"0.0985"
1601109,12-JUN-14,M4C,"3.82"
1597106,12-JUN-14,M4J,"2.81"
1599958,12-JUN-14,M6A,"1.40"
1597804,12-JUN-14,M4L,"8.58"
1597036,12-JUN-14,M6E,"0.150"
1599158,12-JUN-14,M8W,"0.0921"
1600612,12-JUN-14,M5M,"1.61"
1598936,12-JUN-14,M6P,"0.0691"
1598929,12-JUN-14,M6J,"0.239"
1598938,12-JUN-14,M6P,"4.94"
1598372,12-JUN-14,M4G,"0.263"
1598715,12-JUN-14,M4N,"2.03"
1598326,12-JUN-14,M4B,"1.62"
1599876,12-JUN-14,M6P,"<0.0500"
1598988,12-JUN-14,M5N,"<0.0500"
1598990,12-JUN-14,M6H,"4.04"
1599021,12-JUN-14,M6S,"<0.0500"
1594872,12-JUN-14,M1N,"0.110"
1598325,12-JUN-14,M4K,"<0.0500"
1598337,12-JUN-14,M4J,"4.50"
1599162,12-JUN-14,M4N,"0.186"
1598363,12-JUN-14,M4J,"0.271"
1600493,12-JUN-14,M5V,"13.5"
1603674,12-JUN-14,M2J,"<0.0500"
1599968,12-JUN-14,M4M,"4.60"
1595361,12-JUN-14,M6P,"4.74"
1594529,11-JUN-14,M6H,"1.09"
1598840,11-JUN-14,M6E,"5.07"
1600384,11-JUN-14,M9R,"0.777"
1600476,11-JUN-14,M6N,"19.7"
1613268,11-JUN-14,M4G,"0.288"
1594497,11-JUN-14,M6K,"0.476"
1598718,11-JUN-14,M5M,"5.56"
1594516,11-JUN-14,M6R,"1.50"
1595310,11-JUN-14,M6R,"0.0855"
1600613,11-JUN-14,M4J,"5.56"
1599965,11-JUN-14,M6B,"0.873"
1598323,11-JUN-14,M4C,"0.546"
1597797,11-JUN-14,M4J,"<0.0500"
1594668,11-JUN-14,M6P,"1.96"
1594684,11-JUN-14,M6S,"0.0537"
1594640,11-JUN-14,M6S,"0.119"
1598918,11-JUN-14,M5P,"0.0609"
1594702,11-JUN-14,M1T,"0.0957"
1594725,11-JUN-14,M6P,"2.16"
1596883,11-JUN-14,M4L,"5.07"
1594519,11-JUN-14,M6R,"0.260"
1596663,11-JUN-14,M4M,"1.11"
1598783,11-JUN-14,M4N,"0.0584"
1598795,11-JUN-14,M5M,"<0.0500"
1597811,11-JUN-14,M4C,"5.36"
1603672,11-JUN-14,M2L,"0.142"
1598824,11-JUN-14,M6C,"0.384"
1598401,11-JUN-14,M4J,"<0.0500"
1595370,11-JUN-14,M6G,"0.0858"
1596884,11-JUN-14,M4K,"0.0760"
1599905,11-JUN-14,M6N,"<0.0500"
1595360,11-JUN-14,M6E,"6.54"
1596742,11-JUN-14,M4C,"5.36"
1599135,11-JUN-14,M6N,"0.974"
1598846,11-JUN-14,M3H,"0.0588"
1597798,11-JUN-14,M4C,"<0.0500"
1594518,10-JUN-14,M6N,"0.0690"
1599319,10-JUN-14,M4N,"1.83"
1597773,10-JUN-14,M4B,"0.143"
1594515,10-JUN-14,M6R,"2.16"
1597087,10-JUN-14,M4C,"1.42"
1597926,10-JUN-14,M4J,"0.949"
1593785,10-JUN-14,M4N,"1.82"
1594657,10-JUN-14,M6N,"1.10"
1594622,10-JUN-14,M6P,"1.31"
1594498,10-JUN-14,M6R,"0.663"
1597009,10-JUN-14,M4J,"0.575"
1595312,10-JUN-14,M4V,"0.181"
1595295,10-JUN-14,M5S,"1.46"
1597030,10-JUN-14,M5B,"0.880"
1598928,10-JUN-14,M6E,"3.46"
1594455,10-JUN-14,M6R,"0.192"
1598956,10-JUN-14,M6E,"3.06"
1598924,10-JUN-14,M6E,"0.336"
1594132,10-JUN-14,M5P,"0.285"
1598916,10-JUN-14,M1R,"0.163"
1597807,10-JUN-14,M4J,"0.213"
1595286,10-JUN-14,M4J,"<0.0500"
1597250,10-JUN-14,M1K,"<0.0500"
1594669,10-JUN-14,M9V,"<0.0500"
1597075,10-JUN-14,M4L,"9.20"
1595327,10-JUN-14,M5N,"2.14"
1597800,10-JUN-14,M4C,"0.0988"
1594642,10-JUN-14,M6R,"<0.0500"
1594623,10-JUN-14,M6P,"<0.0500"
1597052,10-JUN-14,M4L,"0.389"
1595401,10-JUN-14,M5M,"1.39"
1598989,10-JUN-14,M2N,"0.0860"
1595313,10-JUN-14,M8X,"0.195"
1597272,10-JUN-14,M5M,"1.53"
1597091,10-JUN-14,M4W,"<0.0500"
1598919,10-JUN-14,M4N,"6.42"
1597893,10-JUN-14,M4J,"1.68"
1594735,10-JUN-14,M6E,"0.249"
1598419,10-JUN-14,M4K,"<0.0500"
1594863,10-JUN-14,M6H,"2.01"
1597737,10-JUN-14,M4L,"1.59"
1597007,10-JUN-14,M6G,"<0.0500"
1597799,10-JUN-14,M4M,"1.35"
1598418,10-JUN-14,M4M,"0.579"
1597779,10-JUN-14,M4J,"0.0890"
1594696,10-JUN-14,M1S,"0.0732"
1603533,10-JUN-14,M1L,"0.417"
1598714,10-JUN-14,M2H,"0.0818"
1594643,10-JUN-14,M8Z,"0.171"
1598941,10-JUN-14,M4N,"0.271"
1594659,10-JUN-14,M6P,"0.189"
1594499,10-JUN-14,M6R,"1.90"
1600036,10-JUN-14,M4J,"4.46"
1594523,10-JUN-14,M6J,"2.42"
1597894,10-JUN-14,M4J,"1.51"
1594661,10-JUN-14,M9R,"0.300"
1594494,10-JUN-14,M6R,"0.566"
1594658,09-JUN-14,M8W,"0.0526"
1598917,09-JUN-14,M6P,"<0.0500"
1594522,09-JUN-14,M6S,"<0.0500"
1594757,09-JUN-14,M1E,"0.0686"
1597731,09-JUN-14,M4G,"0.670"
1594530,09-JUN-14,M6S,"0.407"
1597924,09-JUN-14,M4M,"1.44"
1594864,09-JUN-14,M1N,"0.977"
1597905,09-JUN-14,M4L,"1.33"
1594854,09-JUN-14,M1T,"0.512"
1594670,09-JUN-14,M8Z,"0.0635"
1597277,09-JUN-14,M4E,"5.77"
1594736,09-JUN-14,M8Y,"0.491"
1594751,09-JUN-14,M6R,"0.0552"
1595359,09-JUN-14,M4E,"0.116"
1598909,09-JUN-14,M2M,"0.396"
1594756,09-JUN-14,M6R,"1.08"
1597033,09-JUN-14,M8Y,"0.158"
1597837,09-JUN-14,M4J,"0.208"
1597710,09-JUN-14,M4C,"4.12"
1602145,09-JUN-14,M6S,"0.524"
1597899,09-JUN-14,M4C,"2.62"
1594006,09-JUN-14,M5N,"1.48"
1594694,09-JUN-14,M1J,"0.158"
1598702,09-JUN-14,M2R,"0.0506"
1599077,09-JUN-14,M4N,"0.517"
1594042,09-JUN-14,M3A,"0.103"
1594055,09-JUN-14,M5P,"0.0990"
1594050,09-JUN-14,M6C,"0.0656"
1593754,09-JUN-14,M5M,"0.285"
1597092,09-JUN-14,M6E,"1.85"
1594531,09-JUN-14,M6S,"1.55"
